CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50086652,NEW YEE LI RESTAURANT,Brooklyn,6619,FORT HAMILTON PARKWAY,11219,7188338378,Chinese,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,54,,,9/11/21,Cycle Inspection / Initial Inspection,40.62996975,-74.01019193,310,43,21000,3142359,3057570035,BK30
50015252,BANGLA GARDEN RESTAURANT,Bronx,1864,WESTCHESTER AVENUE,10472,9178222207,Bangladeshi,9/9/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,36,,,9/11/21,Cycle Inspection / Initial Inspection,40.83275169,-73.86337022,209,18,7200,2024869,2037670051,BX55
50035484,SUBWAY,Manhattan,61,LEXINGTON AVE,10010,2122138558,Sandwiches,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.74077279,-73.98353362,106,2,6800,1018105,1008817501,MN21
50073013,OSHI'S CAFE,Brooklyn,2913,QUENTIN ROAD,11229,3477027694,Jewish/Kosher,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.60979891,-73.94420452,315,48,64200,3182788,3067920041,BK44
50059855,CROWN FRIED CHICKEN,Brooklyn,339,MYRTLE AVENUE,11205,7182220151,Chicken,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,9,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.69324507,-73.9727127,302,35,18501,3058083,3020440091,BK68
50036053,ASADERO LA FOGATA,Queens,10840,CORONA AVE,11368,3476146034,Latin American,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,35,,,9/11/21,Cycle Inspection / Initial Inspection,40.74253126,-73.85416592,404,21,43900,4047913,4019440205,QN25
50049193,BAOBURG,Brooklyn,614,MANHATTAN AVENUE,11222,7183490011,Thai,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.72332581,-73.95052364,301,33,56900,3066764,3026800050,BK76
50017266,ALL ABOUT INDIAN FOOD,Brooklyn,443,BUSHWICK AVENUE,11206,7183811333,Indian,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04M,Live roaches present in facility's food and/or non-food areas.,Critical,83,,,9/11/21,Cycle Inspection / Initial Inspection,40.70223392,-73.93710845,301,34,48500,3071620,3031230005,BK78
41337205,SUBWAY,Manhattan,37,7 AVENUE,10011,2126912929,Sandwiches,9/9/21,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,44,,,9/11/21,Cycle Inspection / Initial Inspection,40.73771082,-74.00028146,102,3,7100,1010598,1006080009,MN23
50071214,BEST CARIBBEAN RESTAURANT & GRILL,Queens,9102,ROCKAWAY BEACH BLVD,11693,3477277134,Caribbean,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.5867272,-73.81477789,414,32,94202,4303565,4161250105,QN12
50071214,BEST CARIBBEAN RESTAURANT & GRILL,Queens,9102,ROCKAWAY BEACH BLVD,11693,3477277134,Caribbean,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.5867272,-73.81477789,414,32,94202,4303565,4161250105,QN12
50064934,SIMMER DOWN RESTAURANT,Brooklyn,133,ROCKAWAY AVENUE,11233,7183426128,Caribbean,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.67815574,-73.91075145,316,37,36900,3042231,3015520007,BK79
50074377,ZEST SUSHI,Manhattan,249,BROOME STREET,10002,9179152802,Japanese,9/9/21,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.71798374,-73.98981982,103,1,1800,1005275,1004080011,MN27
50006098,SCALINO G.P.,Brooklyn,659,MANHATTAN AVENUE,11222,7183898600,Italian,9/9/21,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.72459147,-73.95127312,301,33,56900,3066068,3026450122,BK76
50059855,CROWN FRIED CHICKEN,Brooklyn,339,MYRTLE AVENUE,11205,7182220151,Chicken,9/9/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,9,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.69324507,-73.9727127,302,35,18501,3058083,3020440091,BK68
50111306,SHANGHAI YOU GARDEN,Queens,4107,BELL BLVD,11361,7182293388,Chinese,9/9/21,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,17,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.76339261,-73.77085742,411,19,112300,4138307,4062900013,QN46
50114244,LA BELLA FERRARA PASTRY,Manhattan,108,MULBERRY STREET,10013,2129667867,Bakery Products/Desserts,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,41,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.71745993,-73.99834781,102,1,4100,1002630,1002050004,MN24
41271730,AMC THEATRES,Manhattan,570,2 AVENUE,10016,2124470638,American,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.74305532,-73.97704443,106,2,7000,1087237,1009360001,MN20
50036053,ASADERO LA FOGATA,Queens,10840,CORONA AVE,11368,3476146034,Latin American,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,35,,,9/11/21,Cycle Inspection / Initial Inspection,40.74253126,-73.85416592,404,21,43900,4047913,4019440205,QN25
50082192,SUMO SUSHI,Brooklyn,139,HAVEMEYER STREET,11211,7187828400,Japanese,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.71198715,-73.95728099,301,34,52300,3330369,3024090003,BK73
50073073,WILD GINGER VEGAN BJQ,Brooklyn,182,NORTH   10 STREET,11211,7182188828,Vegan,9/9/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,29,,,9/11/21,Cycle Inspection / Initial Inspection,40.71902944,-73.9552238,301,33,51700,3399887,3023050017,BK73
50011935,MANUEL E RESTAURANT,Queens,103-28,CORONA AVENUE,11368,7186990003,Latin American,9/9/21,Violations were cited in the following area(s).,08B,"Covered garbage receptacle not provided or inadequate, except that garbage receptacle may be uncovered during active use. Garbage storage area not properly constructed or maintained; grinder or compactor dirty.",Not Critical,44,,,9/11/21,Cycle Inspection / Initial Inspection,40.74407492,-73.8594459,404,21,41300,4047413,4019290071,QN25
50066345,TINA'S PLACE,Brooklyn,1002,FLUSHING AVENUE,11206,7184976890,American,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,31,,,9/11/21,Cycle Inspection / Initial Inspection,40.7037237,-73.93123539,304,34,42500,3071854,3031480032,BK78
50001401,CERVECCERIA HAVEMEYER,Brooklyn,149,HAVEMEYER STREET,11211,7185995799,Spanish,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.71174017,-73.95743626,301,34,52300,3063031,3024090035,BK73
50037168,MISTER PIZZA,Bronx,155,EAST  149 STREET,10451,6463712210,Pizza,9/9/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,40.81866379,-73.92770557,204,8,6300,2001059,2023470033,BX63
50107362,ZAKI'S HALAL FOOD,Queens,10815,101ST AVE,11419,3474750088,Middle Eastern,9/9/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,9/9/21,9/11/21,Pre-permit (Operational) / Initial Inspection,40.68736297,-73.83511512,409,28,11000,4197912,4094100030,QN54
50082192,SUMO SUSHI,Brooklyn,139,HAVEMEYER STREET,11211,7187828400,Japanese,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.71198715,-73.95728099,301,34,52300,3330369,3024090003,BK73
50101726,DAVIDS PIZZERIA AND RESTAURANT,Brooklyn,418,DITMAS AVENUE,11218,3477926150,Pizza,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,54,N,,9/11/21,Cycle Inspection / Initial Inspection,40.63589341,-73.97477553,312,39,48400,3127140,3053980006,BK41
41324657,BUFF PATTY RESTAURANT & BAKERY,Brooklyn,376,MYRTLE AVENUE,11205,7188553266,Caribbean,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.69316784,-73.97116933,302,35,18300,3058370,3020740028,BK68
41324657,BUFF PATTY RESTAURANT & BAKERY,Brooklyn,376,MYRTLE AVENUE,11205,7188553266,Caribbean,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.69316784,-73.97116933,302,35,18300,3058370,3020740028,BK68
40886613,D'ANGELO'S PIZZERIA AND RESTAURANT,Queens,63-27,108 STREET,11375,7184596074,Pizza,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,23,,,9/11/21,Cycle Inspection / Initial Inspection,40.7341876,-73.85024036,406,29,74300,4051565,4021680001,QN17
50037963,GUARO DOMINICAN RESTAURANT,Queens,10701,37TH AVE,11368,7183975265,Latin American,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.75393613,-73.86109977,403,21,38100,4043546,4017490055,QN26
41510846,218 RESTAURANT,Manhattan,218220,GRAND STREET,,2122268039,Chinese,9/9/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,0,0,,,,,1,
50086001,CHIPOTLE MEXICAN GRILL #3233,Brooklyn,774,BROADWAY,11206,7183872409,Tex-Mex,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,39,,,9/11/21,Cycle Inspection / Initial Inspection,40.70020488,-73.94104503,303,36,28501,3042817,3015780005,BK78
50006420,TACOS TIJUANA,Brooklyn,5807,5 AVENUE,11220,7184924369,Tex-Mex,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,31,,,9/11/21,Cycle Inspection / Initial Inspection,40.64050643,-74.01508313,307,38,10200,3016044,3008560006,BK34
50087359,EGYPT FETEER FACTORY,Queens,3091,STEINWAY ST,11103,6464270856,Middle Eastern,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,66,,,9/11/21,Cycle Inspection / Initial Inspection,40.76184268,-73.91664562,401,22,14900,4011227,4006800009,QN70
50077587,WYCKOFF RESTAURANT,Brooklyn,250,WYCKOFF AVENUE,11237,3472945531,Mexican,9/9/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.7005548,-73.91295376,304,37,44100,3076181,3033280032,BK77
50037534,DIDI DUMPLING,Manhattan,38,LEXINGTON AVENUE,10010,2124666618,Chinese,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.7400675,-73.98433852,105,2,6800,1018058,1008790063,MN21
41337205,SUBWAY,Manhattan,37,7 AVENUE,10011,2126912929,Sandwiches,9/9/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,44,,,9/11/21,Cycle Inspection / Initial Inspection,40.73771082,-74.00028146,102,3,7100,1010598,1006080009,MN23
50011723,NEW FRESCO TORTILLAS TOMMY'S KITCHEN,Bronx,1041,MORRIS PARK AVENUE,10461,7188928681,Chinese/Cuban,9/9/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,39,,,9/11/21,Cycle Inspection / Initial Inspection,40.8486938,-73.85494796,211,13,25200,2045492,2041280033,BX37
50071214,BEST CARIBBEAN RESTAURANT & GRILL,Queens,9102,ROCKAWAY BEACH BLVD,11693,3477277134,Caribbean,9/9/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.5867272,-73.81477789,414,32,94202,4303565,4161250105,QN12
41324657,BUFF PATTY RESTAURANT & BAKERY,Brooklyn,376,MYRTLE AVENUE,11205,7188553266,Caribbean,9/9/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.69316784,-73.97116933,302,35,18300,3058370,3020740028,BK68
50011935,MANUEL E RESTAURANT,Queens,103-28,CORONA AVENUE,11368,7186990003,Latin American,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,44,,,9/11/21,Cycle Inspection / Initial Inspection,40.74407492,-73.8594459,404,21,41300,4047413,4019290071,QN25
50113037,SHORTY'S,Manhattan,219,EAST   23 STREET,10010,2127253900,American,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,9/9/21,9/11/21,Pre-permit (Operational) / Initial Inspection,40.7385686,-73.98251655,106,2,6400,1019773,1009040012,MN21
50077587,WYCKOFF RESTAURANT,Brooklyn,250,WYCKOFF AVENUE,11237,3472945531,Mexican,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.7005548,-73.91295376,304,37,44100,3076181,3033280032,BK77
50093375,BURGER KING,Manhattan,146,DELANCEY STREET,10002,7187360999,Hamburgers,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.71802733,-73.98663805,103,1,1402,1004305,1003530075,MN28
40598933,MARIO'S PIZZERIA,Brooklyn,224,DEKALB AVENUE,11205,7182609520,Pizza,9/9/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,53,,,9/11/21,Cycle Inspection / Initial Inspection,40.68950338,-73.9704245,302,35,18100,3059083,3021040030,BK68
50072333,CARVEL,Staten Island,4332,AMBOY ROAD,10312,7189846006,Frozen Desserts,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.54541436,-74.16038468,503,51,15601,5133954,5054950001,SI54
50086652,NEW YEE LI RESTAURANT,Brooklyn,6619,FORT HAMILTON PARKWAY,11219,7188338378,Chinese,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,54,,,9/11/21,Cycle Inspection / Initial Inspection,40.62996975,-74.01019193,310,43,21000,3142359,3057570035,BK30
41271730,AMC THEATRES,Manhattan,570,2 AVENUE,10016,2124470638,American,9/9/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.74305532,-73.97704443,106,2,7000,1087237,1009360001,MN20
41617345,DUNKIN,Bronx,2400,WESTCHESTER AVENUE,10461,7182396958,Donuts,9/9/21,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,26,,,9/11/21,Cycle Inspection / Initial Inspection,40.83688873,-73.84653893,210,18,9600,2027235,2038460001,BX59
50035484,SUBWAY,Manhattan,61,LEXINGTON AVE,10010,2122138558,Sandwiches,9/9/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.74077279,-73.98353362,106,2,6800,1018105,1008817501,MN21
50088595,MILKCRATE,Brooklyn,1278,49 STREET,11219,3472320256,Coffee/Tea,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.63539915,-73.99276887,312,44,22000,3137725,3056410037,BK88
40716092,TRIBECA PARK CAFE,Manhattan,1,WALKER STREET,10013,2122260665,Sandwiches,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.72000969,-74.0055917,101,1,3300,1002183,1001910018,MN24
40812973,LUNELLA RISTORANTE,Manhattan,173,MULBERRY STREET,10013,2129666639,Italian,9/9/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,34,,,9/11/21,Cycle Inspection / Initial Inspection,40.720158,-73.99698048,102,1,4100,1006964,1004710016,MN24
41692397,LA BELLA VITA,Manhattan,163,MULBERRY STREET,10013,2127758484,Italian,9/9/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,46,,,9/11/21,Cycle Inspection / Initial Inspection,40.71974629,-73.99714283,102,1,4100,1006969,1004710021,MN24
50037963,GUARO DOMINICAN RESTAURANT,Queens,10701,37TH AVE,11368,7183975265,Latin American,9/9/21,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.75393613,-73.86109977,403,21,38100,4043546,4017490055,QN26
50064934,SIMMER DOWN RESTAURANT,Brooklyn,133,ROCKAWAY AVENUE,11233,7183426128,Caribbean,9/9/21,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.67815574,-73.91075145,316,37,36900,3042231,3015520007,BK79
50037168,MISTER PIZZA,Bronx,155,EAST  149 STREET,10451,6463712210,Pizza,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,40.81866379,-73.92770557,204,8,6300,2001059,2023470033,BX63
50037963,GUARO DOMINICAN RESTAURANT,Queens,10701,37TH AVE,11368,7183975265,Latin American,9/9/21,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.75393613,-73.86109977,403,21,38100,4043546,4017490055,QN26
50037963,GUARO DOMINICAN RESTAURANT,Queens,10701,37TH AVE,11368,7183975265,Latin American,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.75393613,-73.86109977,403,21,38100,4043546,4017490055,QN26
50037963,GUARO DOMINICAN RESTAURANT,Queens,10701,37TH AVE,11368,7183975265,Latin American,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.75393613,-73.86109977,403,21,38100,4043546,4017490055,QN26
50063518,ASIAN YUMMY HOUSE,Brooklyn,824,BROADWAY,11206,7185998889,Chinese,9/9/21,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.69928178,-73.93939411,303,36,28501,3042838,3015790026,BK78
41533145,SAL'S PIZZERIA,Brooklyn,119,WYCKOFF AVENUE,11237,7183865299,Pizza,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.70437744,-73.91933261,304,37,44500,3073662,3032380001,BK77
41312436,BAGEL WORLD,Brooklyn,223,DEKALB AVENUE,11205,7186432686,Bagels/Pretzels,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.68952261,-73.970493,302,35,18300,3058538,3020910069,BK68
50017266,ALL ABOUT INDIAN FOOD,Brooklyn,443,BUSHWICK AVENUE,11206,7183811333,Indian,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,83,,,9/11/21,Cycle Inspection / Initial Inspection,40.70223392,-73.93710845,301,34,48500,3071620,3031230005,BK78
50017261,CAFE DE NOVO,Manhattan,94 1/2,GREENWICH STREET,10006,9175028199,American,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.70807752,-74.01355111,,,,,,
50017261,CAFE DE NOVO,Manhattan,94 1/2,GREENWICH STREET,10006,9175028199,American,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.70807752,-74.01355111,,,,,,
50071214,BEST CARIBBEAN RESTAURANT & GRILL,Queens,9102,ROCKAWAY BEACH BLVD,11693,3477277134,Caribbean,9/9/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.5867272,-73.81477789,414,32,94202,4303565,4161250105,QN12
41555577,LIGHTHOUSE,Brooklyn,145,BORINQUEN PLACE,11211,3477897742,American,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,22,,,9/11/21,Cycle Inspection / Initial Inspection,40.71065474,-73.9541798,301,34,51300,3063036,3024110017,BK73
