CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
40814300,CARVEL,Bronx,560,MORRIS AVENUE,10451,7184022300,Frozen Desserts,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,26,,,9/11/21,Cycle Inspection / Initial Inspection,40.8178809,-73.92251834,201,17,6500,2000918,2023310006,BX34
50018035,STARBUCKS,Queens,3805,MAIN ST,11354,7184450354,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,9,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.76069681,-73.83068419,407,20,87100,4112485,4049780107,QN22
50033770,TASTY AND CO,Queens,9419,63RD DR,11374,7188972288,Chinese/Japanese,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,27,,,9/11/21,Cycle Inspection / Initial Inspection,40.72883497,-73.86315475,406,29,69300,4072100,4030810124,QN18
50002632,O'NEILL'S,Queens,64-21,53 DRIVE,11378,7184570100,American,9/8/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,38,,,9/11/21,Cycle Inspection / Initial Inspection,40.72866792,-73.90089498,405,30,51500,4054719,4023740101,QN30
41394714,NEW FOOD KING,Brooklyn,1460,ROCKAWAY PARKWAY,11236,7182573610,Chinese,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.64463738,-73.90178421,318,46,96800,3229684,3081840051,BK50
50085447,NEW CANARSIE CHICKEN & GYRO,Brooklyn,1206,REMSEN AVENUE,11236,7182510170,Chicken,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,71,,,9/11/21,Cycle Inspection / Initial Inspection,40.64008444,-73.90582653,318,46,96600,3225340,3080260045,BK50
41319436,DUNKIN,Brooklyn,2092,ROCKAWAY PARKWAY,11236,7182515014,Donuts,9/8/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.63206713,-73.88778077,318,46,102800,3235273,3083310006,BK50
41319436,DUNKIN,Brooklyn,2092,ROCKAWAY PARKWAY,11236,7182515014,Donuts,9/8/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.63206713,-73.88778077,318,46,102800,3235273,3083310006,BK50
50064199,YE MEI BAKERY,Queens,8126,BROADWAY,11373,7188988005,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.74321259,-73.88352932,404,25,48100,4038194,4015277502,QN29
41301737,ARMANDO'S PIZZA,Brooklyn,1413,ROCKAWAY PARKWAY,11236,7182579723,Pizza,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,16,,,9/11/21,Cycle Inspection / Initial Inspection,40.64551103,-73.90272704,318,42,97400,3229402,3081660016,BK50
50105849,JUICY KING CRAB EXPRESS,Brooklyn,1126,BROADWAY,11221,7184847568,Cajun,9/8/21,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,29,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.69363827,-73.92935262,303,36,28900,3043307,3016040026,BK35
50043127,"OAXACA TAQUERIA, HOYT ST",Brooklyn,75,HOYT STREET,11201,7188555530,Mexican,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,9,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.68824656,-73.98666207,302,33,4100,3000647,3001770001,BK38
41280104,NO 1 LUCK SUNG RESTAURANT,Bronx,694,EAST  187 STREET,10458,7189334420,Chinese,9/8/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.85416743,-73.88456333,206,15,39100,2012520,2030890035,BX06
41640580,El BUEN SABOR,Queens,4507,QUEENS BLVD,11104,7184784123,Latin American,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.74324343,-73.91944777,402,26,18300,4001895,4001600005,QN31
50056201,TOSOCCHON,Queens,4530,BELL BLVD,11361,7182290777,Korean,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,50,,,9/11/21,Cycle Inspection / Initial Inspection,40.7593977,-73.768857,411,19,144700,4156901,4073140027,QN46
50011100,XOCHIL PIZZA,Brooklyn,4613,5 AVENUE,11220,7184352288,Pizza,9/8/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.64720165,-74.0081189,307,38,9600,3011952,3007570104,BK34
40388823,CHADWICK'S,Brooklyn,8822,3 AVENUE,11209,7188339855,American,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.62183575,-74.03173555,310,43,6000,3154023,3060610044,BK31
50017706,LITTLE CUPCAKE BAKESHOP,Brooklyn,598,VANDERBILT AVENUE,11238,7187830770,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.67840851,-73.96860156,308,35,16300,3028426,3011510044,BK64
50105185,SALENTO COLOMBIAN CAFE & RESTAURANT,Manhattan,2112,AMSTERDAM AVENUE,10032,6467670680,Spanish,9/8/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,41,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.83764998,-73.93854117,112,7,24301,1062895,1021210035,MN36
50098235,DOUBLE TWISTER ICE CREAM AND COFFEE SHOP,Manhattan,1443,YORK AVENUE,10075,2039122204,Frozen Desserts,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,39,N,,9/11/21,Cycle Inspection / Initial Inspection,40.76980882,-73.95159732,108,5,13200,1045961,1014710026,MN31
40720511,AMBROSINOS PIZZERIA,Staten Island,3161,AMBOY ROAD,10306,7189878800,Pizza,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.56365626,-74.13251781,503,51,14606,5107641,5044720001,SI54
50002464,SUBWAY,Manhattan,334,GRAND STREET,10002,2127772372,Sandwiches,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.71700662,-73.99005805,103,1,1800,1005281,1004080022,MN27
41712295,BEN'S PIZZA AND RESTAURANT,Brooklyn,8125,3 AVENUE,11209,7187454243,Pizza,9/8/21,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.62685926,-74.02965931,310,43,4600,3151641,3059970001,BK31
50080343,GINO'S PASTRY SHOP & CAFE,Bronx,580,EAST  187 STREET,10458,7185843558,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,22,,,9/11/21,Cycle Inspection / Initial Inspection,40.85580676,-73.88806697,206,15,39100,2011894,2030650040,BX06
50011100,XOCHIL PIZZA,Brooklyn,4613,5 AVENUE,11220,7184352288,Pizza,9/8/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.64720165,-74.0081189,307,38,9600,3011952,3007570104,BK34
50110049,JUNOON,Manhattan,19,WEST   24 STREET,10010,2124902100,Indian,9/8/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,29,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.74262626,-73.99009391,105,3,5800,1015598,1008260026,MN13
41397322,GOLDEN DRAGON RESTAURANT,Brooklyn,394,METROPOLITAN AVENUE,11211,7187828024,Chinese,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.7140586,-73.95506843,301,34,51900,3062508,3023690017,BK73
50110227,LENNY'S PIZZERIA,Queens,4408,GREENPOINT AVE,11104,7187868100,Pizza,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,23,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.74144102,-73.92073466,402,26,18300,4001970,4001670001,QN31
50105849,JUICY KING CRAB EXPRESS,Brooklyn,1126,BROADWAY,11221,7184847568,Cajun,9/8/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,29,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.69363827,-73.92935262,303,36,28900,3043307,3016040026,BK35
50075191,EL MONUMENTO RESTAURANT BAR & LOUNGE,Brooklyn,1185,BROADWAY,11221,7184503380,Latin American,9/8/21,Violations were cited in the following area(s).,16B,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturer’s documentation not maintained on site.",Not Critical,,,,9/11/21,Trans Fat / Initial Inspection,40.6925144,-73.92734885,304,34,39500,3074307,3032630003,BK78
41464542,THE BLUEBELL CAFE,Manhattan,293,3 AVENUE,10010,6466492389,American,9/8/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,9,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.73854676,-73.9833357,106,2,6400,1019667,1009030060,MN21
50043127,"OAXACA TAQUERIA, HOYT ST",Brooklyn,75,HOYT STREET,11201,7188555530,Mexican,9/8/21,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,9,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.68824656,-73.98666207,302,33,4100,3000647,3001770001,BK38
50091820,NYC FALAFEL CO,Manhattan,201,ALLEN STREET,10002,6469186877,Indian,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,30,,,9/11/21,Cycle Inspection / Initial Inspection,40.72252349,-73.98881979,103,1,3601,1005543,1004170019,MN27
41514631,PRONTO PIZZA,Brooklyn,139,COURT STREET,11201,7185222225,Pizza,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,36,,,9/11/21,Cycle Inspection / Initial Inspection,40.68953713,-73.99242042,302,33,4300,3335949,3002780020,BK38
50060593,KING GARDEN,Queens,14612,HILLSIDE AVE,11435,6463099956,Chinese,9/8/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,7,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.70553906,-73.81037085,412,24,23800,4207056,4096900006,QN61
41062874,DALLAS BBQ,Brooklyn,180,LIVINGSTON STREET,11201,7186435700,Barbecue,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,40,,,9/11/21,Cycle Inspection / Initial Inspection,40.69004441,-73.9868384,302,33,3700,3000484,3001647501,BK38
